,gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain_x,color,domain_y,polarity
189565,SteCoe_27087,G0410,G0410A,4.08797441459555,G04,A,1.5642648991135109,5.65223931370906,5.652069176552939,1.5586255754060196,1.5050646951777001e-05,1.049633896743084,0.03424640992223042,0.07416012113383295,True,UN_NPL4 domain protein,anterior,UN_NPL4 domain protein,anterior
189596,SteCoe_27118,G0410,G0410A,2.3865201131043796,G04,A,1.5642648991135109,3.9507850122178905,3.86091091388674,1.5586255754060196,0.011505068704839723,0.4061116226867619,0.058128298019101535,0.08624376560697557,True,hypothetical protein,,,anterior
189783,SteCoe_27310,G0410,G0410A,2.1881709539871896,G04,A,1.5642648991135109,3.7524358531007005,3.6080870596804493,1.5586255754060196,0.019611214465428444,0.907187884205975,0.00899982163673323,0.07416012113383295,True,hypothetical protein,,,anterior
189805,SteCoe_27333,G0410,G0410A,2.4530846038476204,G04,A,1.5642648991135109,4.017349502961132,4.00314567846139,1.5586255754060196,0.0017709410925950278,1.0011251303344275,0.013890478272153483,0.07416012113383295,True,hypothetical protein,,,anterior
189818,SteCoe_27348,G0410,G0410A,0.8954639104360121,G04,A,1.5642648991135109,2.459728809549523,2.2536924218567407,1.5586255754060196,0.043712704122417435,0.7876292770485002,0.024393287529098612,0.07416012113383295,True,hypothetical protein,,,anterior
189824,SteCoe_27354,G0410,G0410A,0.6150646881441341,G04,A,1.5642648991135109,2.179329587257645,2.1627098804533817,1.5586255754060196,0.0038276268393811702,0.8618156046549479,0.01099702940537695,0.07416012113383295,True,hypothetical protein,,,anterior
190332,SteCoe_27863,G0410,G0410A,1.58006119859348,G04,A,1.5642648991135109,3.144326097706991,3.2659279499741496,1.5586255754060196,-0.018969895945254653,1.9405813703265002,0.046909185699097786,0.07941288883702478,True,MORN domain protein,posterior,MORN domain protein,posterior
190339,SteCoe_27871,G0410,G0410A,1.41704747013115,G04,A,1.5642648991135109,2.9813123692446606,2.8694495673083398,1.5586255754060196,0.01911935627348824,0.6095585848950952,0.060243298171689955,0.08730912778505791,True,FOP_dimer domain protein,,,anterior
190416,SteCoe_27950,G0410,G0410A,4.4210837704519905,G04,A,1.5642648991135109,5.985348669565502,6.06867396449831,1.5586255754060196,-0.006912654593607357,1.994286630131412,0.03346350297161963,0.07416012113383295,True,ECH_1 domain protein,anterior,ECH_1 domain protein,posterior
190514,SteCoe_28049,G0410,G0410A,1.81174747901938,G04,A,1.5642648991135109,3.3760123781328906,3.4107351859343,1.5586255754060196,-0.005116266293040139,1.8334094729343977,0.039710688359556684,0.07569933960452073,True,Redoxin domain protein,,,posterior
190644,SteCoe_28174,G0410,G0410A,1.39091221213328,G04,A,1.5642648991135109,2.955177111246791,2.9761822658444594,1.5586255754060196,-0.0035413727717792704,1.338820387810451,0.01123441518998855,0.07416012113383295,True,Pep_deformylase domain protein,,,posterior
190862,SteCoe_28397,G0410,G0410A,2.94611274712216,G04,A,1.5642648991135109,4.510377646235671,4.463185332467329,1.5586255754060196,0.005259038564764477,1.4984591518186232,0.03670518256107644,0.07484062918392931,True,Arm domain protein,,,anterior
190881,SteCoe_28416,G0410,G0410A,1.62678678134811,G04,A,1.5642648991135109,3.191051680461621,3.2846759604985096,1.5586255754060196,-0.01445772355290211,1.8361223961770277,0.006538863001201284,0.07416012113383295,True,NAAA-beta domain protein,,,posterior
190933,SteCoe_28470,G0410,G0410A,0.510667118017171,G04,A,1.5642648991135109,2.0749320171306818,1.8783671755731277,1.5586255754060196,0.04972172152321109,1.0421919556457049,0.00821264832798626,0.07416012113383295,True,hypothetical protein,,,anterior
191084,SteCoe_2863,G0410,G0410A,1.46521413266809,G04,A,1.5642648991135109,3.0294790317816007,2.93900379825336,1.5586255754060196,0.015158832839887866,1.2432674264842112,0.028802107831115375,0.07416012113383295,True,ZZ domain protein,,,anterior
191144,SteCoe_28695,G0410,G0410A,3.34843631770796,G04,A,1.5642648991135109,4.912701216821471,4.81995356245345,1.5586255754060196,0.009529532945679074,0.9771605066278525,0.018007228187866445,0.07416012113383295,True,DUF4572 domain protein,,,anterior
191155,SteCoe_28705,G0410,G0410A,0.8988984260444058,G04,A,1.5642648991135109,2.463163325157917,2.286134405539588,1.5586255754060196,0.03727475716548301,1.2207356305402193,0.02643941401363578,0.07416012113383295,True,Kelch_1 domain protein,,,anterior
191161,SteCoe_28711,G0410,G0410A,0.981065742134902,G04,A,1.5642648991135109,2.545330641248413,2.5125814372520097,1.5586255754060196,0.0064748464362616555,1.9255954906135047,0.07035654839050694,0.0955931364001453,True,hypothetical protein,,,anterior
191192,SteCoe_28743,G0410,G0410A,0.520518197343491,G04,A,1.5642648991135109,2.0847830964570018,1.9579546238527537,1.5586255754060196,0.031371926990735,1.300085999610322,0.02340779561817348,0.07416012113383295,True,hypothetical protein,,,anterior
191433,SteCoe_28984,G0410,G0410A,2.08854351592713,G04,A,1.5642648991135109,3.652808415040641,3.4512333690571997,1.5586255754060196,0.028374698813661274,0.4835769319144768,0.05034118495838677,0.0798972857967931,True,hypothetical protein,,,anterior
191477,SteCoe_29030,G0410,G0410A,0.639426858352156,G04,A,1.5642648991135109,2.2036917574656667,2.3074551739882136,1.5586255754060196,-0.02300155993569144,1.7088961187377576,0.044988902064783655,0.07783547070031775,True,hypothetical protein,,,posterior
191519,SteCoe_29071,G0410,G0410A,1.19723997887123,G04,A,1.5642648991135109,2.761504877984741,2.7863427616894993,1.5586255754060196,-0.004477030610418298,1.7969492533270757,0.04750076242602024,0.07941288883702478,True,hypothetical protein,,,posterior
191693,SteCoe_29250,G0410,G0410A,2.55457724516542,G04,A,1.5642648991135109,4.118842144278931,4.17112273943701,1.5586255754060196,-0.0063064917513431466,0.9687447350156446,0.011685637000060908,0.07416012113383295,True,Rxt3 domain protein,anterior,Rxt3 domain protein,posterior
191705,SteCoe_29262,G0410,G0410A,0.8779061052481439,G04,A,1.5642648991135109,2.4421710043616547,2.2374316181730376,1.5586255754060196,0.043751447014473345,0.9004875531946448,0.003621714120104411,0.07416012113383295,True,hypothetical protein,,,anterior
191716,SteCoe_29273,G0410,G0410A,0.7117994403592,G04,A,1.5642648991135109,2.2760643394727107,2.0015061473193687,1.5586255754060196,0.06418554480892824,1.1529306926742429,0.009995399739967156,0.07416012113383295,True,hypothetical protein,,,anterior
191804,SteCoe_29361,G0410,G0410A,4.55343977077496,G04,A,1.5642648991135109,6.117704669888472,6.003911717464,1.5586255754060196,0.009387605480008578,0.8301040324525552,0.05559701859013891,0.08398341176758142,True,Ferrochelatase domain protein,,,anterior
192309,SteCoe_29866,G0410,G0410A,1.4249661590407898,G04,A,1.5642648991135109,2.9892310581543007,2.8831042451836693,1.5586255754060196,0.018072335363804332,0.9109535924323157,0.018445453022136852,0.07416012113383295,True,hypothetical protein,,,anterior
192323,SteCoe_29879,G0410,G0410A,2.7770983782158,G04,A,1.5642648991135109,4.341363277329311,4.27989517744912,1.5586255754060196,0.007129829154596504,1.9758155698426059,0.06508266713683902,0.09186650726627266,True,ArgK domain protein,,,anterior
192335,SteCoe_29892,G0410,G0410A,0.937927995011162,G04,A,1.5642648991135109,2.502192894124673,2.2848939424511028,1.5586255754060196,0.04539273238440041,0.9028874007780677,0.006631100187242668,0.07416012113383295,True,CRAL_TRIO domain protein,,,anterior
192728,SteCoe_3029,G0410,G0410A,1.7511631984659601,G04,A,1.5642648991135109,3.315428097579471,3.20910519777959,1.5586255754060196,0.016295862858958655,1.8586579297722396,0.02257735322078674,0.07416012113383295,True,hypothetical protein,,,anterior
192838,SteCoe_304,G0410,G0410A,2.9274488963075096,G04,A,1.5642648991135109,4.4917137954210204,4.27844536742385,1.5586255754060196,0.024317509413134784,1.5193371390007335,0.011471441925771332,0.07416012113383295,True,PALP domain protein,,,anterior
192944,SteCoe_30510,G0410,G0410A,1.94622534006595,G04,A,1.5642648991135109,3.510490239179461,3.55226461552662,1.5586255754060196,-0.0059147425057976795,1.6788081005999318,0.025476426211423726,0.07416012113383295,True,hypothetical protein,,,posterior
193147,SteCoe_30715,G0410,G0410A,1.0905873200781,G04,A,1.5642648991135109,2.6548522191916106,2.4420705966028966,1.5586255754060196,0.041747075692286244,1.1101581185478262,0.020393558113315335,0.07416012113383295,True,CAP59_mtransfer domain protein,,,anterior
193167,SteCoe_30737,G0410,G0410A,2.32548486250692,G04,A,1.5642648991135109,3.889749761620431,3.62620330970607,1.5586255754060196,0.03506494112101304,1.919233741118595,0.05078601691930121,0.07996147733465431,True,hypothetical protein,,,anterior
193344,SteCoe_30915,G0410,G0410A,0.7602689813597,G04,A,1.5642648991135109,2.324533880473211,2.0618598749837505,1.5586255754060196,0.05988381803678178,0.7599067949841701,0.008653865939027812,0.07416012113383295,True,RRM_1 domain protein,,,anterior
193372,SteCoe_30945,G0410,G0410A,2.5750734175672703,G04,A,1.5642648991135109,4.139338316680782,3.8137419564922697,1.5586255754060196,0.04093965470043071,0.9412186085660421,0.022767368528025387,0.07416012113383295,True,hypothetical protein,,,anterior
193383,SteCoe_30959,G0410,G0410A,1.3483787798620803,G04,A,1.5642648991135109,2.9126436789755914,2.7469706247869197,1.5586255754060196,0.029272852405954994,1.8014249658417532,0.02456255919805028,0.07416012113383295,True,Arm domain protein,,,anterior
193394,SteCoe_30971,G0410,G0410A,3.2146571743439902,G04,A,1.5642648991135109,4.778922073457501,4.75281198376672,1.5586255754060196,0.0027392801282566143,1.4576824182553774,0.036058881756232085,0.07484062918392931,True,STPPase_N domain protein,,,anterior
193474,SteCoe_31055,G0410,G0410A,1.5474748452580203,G04,A,1.5642648991135109,3.111739744371531,2.9976166764546894,1.5586255754060196,0.0186800474642152,1.2189119753703144,0.0485990968890641,0.07941288883702478,True,Enkurin domain protein,,,anterior
193511,SteCoe_31094,G0410,G0410A,0.501405925797899,G04,A,1.5642648991135109,2.0656708249114097,1.8654116339191777,1.5586255754060196,0.05094250580838866,1.6455101033548278,0.07333537907072005,0.09752045089191495,True,hypothetical protein,posterior,hypothetical protein,anterior
193552,SteCoe_31136,G0410,G0410A,1.28070230521625,G04,A,1.5642648991135109,2.8449672043297607,2.7191524824167095,1.5586255754060196,0.022611792879426603,1.1676661295007875,0.015477664393721774,0.07416012113383295,True,zf-DHHC domain protein,,,anterior
193576,SteCoe_3116,G0410,G0410A,2.99396952331667,G04,A,1.5642648991135109,4.55823442243018,4.33657419739073,1.5586255754060196,0.024920179231907195,1.8203548316373557,0.024027297634054458,0.07416012113383295,True,Metallophos domain protein,,,anterior
193628,SteCoe_31209,G0410,G0410A,1.6601850142633798,G04,A,1.5642648991135109,3.2244499133768905,3.16270371637329,1.5586255754060196,0.00966724782006151,0.7776748880334992,0.06596015221718377,0.09186650726627266,True,hypothetical protein,,,anterior
193710,SteCoe_3129,G0410,G0410A,2.3154466335489303,G04,A,1.5642648991135109,3.879711532662441,3.6831925166392194,1.5586255754060196,0.025984597284606274,0.7105037488412449,0.006631327184986402,0.07416012113383295,True,hypothetical protein,,,anterior
193858,SteCoe_31436,G0410,G0410A,1.6189164644270801,G04,A,1.5642648991135109,3.183181363540591,3.1003410971095198,1.5586255754060196,0.013183730455305817,1.8554682050556244,0.07784729199968501,0.09837137046840212,True,hypothetical protein,,,anterior
193879,SteCoe_31456,G0410,G0410A,4.776671521244371,G04,A,1.5642648991135109,6.340936420357881,6.064513965762449,1.5586255754060196,0.022282339293759394,1.3238269538642338,0.030580977262303115,0.07416012113383295,True,AAA domain protein,anterior,AAA domain protein,anterior
193886,SteCoe_31464,G0410,G0410A,2.14164216751856,G04,A,1.5642648991135109,3.705907066632071,3.5713940150521895,1.5586255754060196,0.018483920078341685,1.5761098446388084,0.04290970942180631,0.07719724082974479,True,hypothetical protein,,,anterior
193984,SteCoe_31561,G0410,G0410A,2.11683959479573,G04,A,1.5642648991135109,3.681104493909241,3.6917888612120997,1.5586255754060196,-0.001449141712518758,1.3430232770134827,0.023625113172533872,0.07416012113383295,True,hypothetical protein,,,posterior
194417,SteCoe_31997,G0410,G0410A,2.22607953574416,G04,A,1.5642648991135109,3.790344434857671,3.7720986269343895,1.5586255754060196,0.0024126869814683634,1.58687841613998,0.01507337526622882,0.07416012113383295,True,PRP38 domain protein,,,anterior
194701,SteCoe_32286,G0410,G0410A,2.05658785276115,G04,A,1.5642648991135109,3.620852751874661,3.6725300213288996,1.5586255754060196,-0.007085500797257599,0.902257763456301,0.005572597026933976,0.07416012113383295,True,hypothetical protein,,,posterior
194719,SteCoe_32303,G0410,G0410A,1.50771690580181,G04,A,1.5642648991135109,3.071981804915321,3.100218234519179,1.5586255754060196,-0.004574775513342728,1.1296019981887744,0.017688112617691733,0.07416012113383295,True,SHMT domain protein,,,posterior
194777,SteCoe_32363,G0410,G0410A,1.79360622148734,G04,A,1.5642648991135109,3.357871120600851,3.2902380464656593,1.5586255754060196,0.010173279715416409,1.1319802100622012,0.04138323817556774,0.07670207711685881,True,Ras domain protein,,,anterior
194940,SteCoe_32536,G0410,G0410A,0.8017898621086851,G04,A,1.5642648991135109,2.366054761222196,2.1526462466132497,1.5586255754060196,0.04722784584306312,0.808565808270202,0.019806405939572974,0.07416012113383295,True,hypothetical protein,,,anterior
194975,SteCoe_32574,G0410,G0410A,1.82771647518254,G04,A,1.5642648991135109,3.391981374296051,3.1006073163319794,1.5586255754060196,0.044877948049391506,0.63434544707689,0.002861097025998641,0.07416012113383295,True,RCK family kinase,,,anterior
195001,SteCoe_3260,G0410,G0410A,0.691678572128088,G04,A,1.5642648991135109,2.255943471241599,2.1612971754911086,1.5586255754060196,0.021426565432992015,1.7482116507777574,0.06942277950704898,0.0951695774367671,True,hypothetical protein,,,anterior
195131,SteCoe_32734,G0410,G0410A,0.804929027252311,G04,A,1.5642648991135109,2.369193926365822,1.9691653605769746,1.5586255754060196,0.09220733907235792,0.6659859403726727,0.03296810365260588,0.07416012113383295,True,hypothetical protein,,,anterior
195156,SteCoe_32760,G0410,G0410A,1.7097444851321202,G04,A,1.5642648991135109,3.2740093842456313,3.2593042353600397,1.5586255754060196,0.002250794886298318,0.8309962057975959,0.0031879266022483616,0.07416012113383295,True,hypothetical protein,,,anterior
195209,SteCoe_32810,G0410,G0410A,1.5882710365901598,G04,A,1.5642648991135109,3.1525359357036704,3.1184419085047597,1.5586255754060196,0.005436795990341177,1.4568165855449602,0.01415315002308605,0.07416012113383295,True,hypothetical protein,,,anterior
195243,SteCoe_32847,G0410,G0410A,0.877101929075347,G04,A,1.5642648991135109,2.441366828188858,2.151860817847859,1.5586255754060196,0.06302888353265058,1.3821920395202905,0.07765875027014987,0.09837137046840212,True,hypothetical protein,,,anterior
195405,SteCoe_33004,G0410,G0410A,2.62777313116162,G04,A,1.5642648991135109,4.192038030275131,4.36358404019954,1.5586255754060196,-0.020050676445423164,0.49309618308466396,0.002553949207775198,0.07416012113383295,True,hypothetical protein,,,posterior
195421,SteCoe_33022,G0410,G0410A,3.36422363302064,G04,A,1.5642648991135109,4.928488532134151,4.7289241864944795,1.5586255754060196,0.020664369583659012,0.49152650061900577,0.03933158373993402,0.07569933960452073,True,hypothetical protein,,,anterior
195505,SteCoe_33112,G0410,G0410A,2.65750242296362,G04,A,1.5642648991135109,4.221767322077131,4.75129787433241,1.5586255754060196,-0.059013340554704106,0.8240173360570017,0.03025515600813707,0.07416012113383295,True,hypothetical protein,,,posterior
195541,SteCoe_33151,G0410,G0410A,3.05083062221645,G04,A,1.5642648991135109,4.615095521329961,4.36472739940378,1.5586255754060196,0.027881186982885796,1.8978948615673683,0.017542355261094024,0.07416012113383295,True,hypothetical protein,anterior,hypothetical protein,anterior
195758,SteCoe_33376,G0410,G0410A,2.73031222352711,G04,A,1.5642648991135109,4.294577122640621,4.0097714555486395,1.5586255754060196,0.0342959672767111,1.1355680649484983,0.06947379152883998,0.0951695774367671,True,hypothetical protein,posterior,hypothetical protein,anterior
195922,SteCoe_33542,G0410,G0410A,3.7133936377165897,G04,A,1.5642648991135109,5.277658536830101,5.076378871263399,1.5586255754060196,0.019439727483441995,1.4938517337942838,0.038187737104946884,0.07569933960452073,True,hypothetical protein,anterior,hypothetical protein,anterior
195931,SteCoe_33553,G0410,G0410A,3.11175596852686,G04,A,1.5642648991135109,4.676020867640371,4.434994893245479,1.5586255754060196,0.026454347212264924,1.0319088375933105,0.049651749220499815,0.0798972857967931,True,hypothetical protein,anterior,hypothetical protein,anterior
196034,SteCoe_33662,G0410,G0410A,0.9595762018003701,G04,A,1.5642648991135109,2.523841100913881,2.3418893251264175,1.5586255754060196,0.03739454508488556,1.3364905729140202,0.022785353511036752,0.07416012113383295,True,hypothetical protein,,,anterior
196169,SteCoe_33803,G0410,G0410A,0.829167562438907,G04,A,1.5642648991135109,2.393432461552418,2.2351824109268907,1.5586255754060196,0.034189504848728264,1.2755838880269597,0.013167180234765508,0.07416012113383295,True,hypothetical protein,,,anterior
196524,SteCoe_34174,G0410,G0410A,1.42043090843752,G04,A,1.5642648991135109,2.984695807551031,3.0662117458562195,1.5586255754060196,-0.013471687938660912,1.016442035601096,0.006176359722735001,0.07416012113383295,True,hypothetical protein,,,posterior
196584,SteCoe_34239,G0410,G0410A,2.8167544856094198,G04,A,1.5642648991135109,4.381019384722931,4.5047907572362,1.5586255754060196,-0.013929103878645311,1.8816779366830099,0.024324177011366094,0.07416012113383295,True,hypothetical protein,anterior,hypothetical protein,posterior
196657,SteCoe_34316,G0410,G0410A,1.94655727951019,G04,A,1.5642648991135109,3.510822178623701,3.6317273623174398,1.5586255754060196,-0.016927454685572656,1.7445499079995763,0.07318131816047561,0.09752045089191495,True,hypothetical protein,,,posterior
196662,SteCoe_34322,G0410,G0410A,1.4645219071897502,G04,A,1.5642648991135109,3.028786806303261,2.9076543508735,1.5586255754060196,0.020404894485195016,1.5041603328534079,0.03531726194147463,0.07484062918392931,True,hypothetical protein,,,anterior
196718,SteCoe_34382,G0410,G0410A,2.3275048735684902,G04,A,1.5642648991135109,3.891769772682001,3.6571540591305194,1.5586255754060196,0.031079358962766184,1.4440028545841361,0.03290264129993407,0.07416012113383295,True,hypothetical protein,anterior,hypothetical protein,anterior
196896,SteCoe_34565,G0410,G0410A,0.4337442122135471,G04,A,1.5642648991135109,1.998009111327058,1.8924047985720356,1.5586255754060196,0.027144749941982765,1.5799557808545126,0.010973388735801856,0.07416012113383295,True,CK1 kinase,,,anterior
196960,SteCoe_34636,G0410,G0410A,0.9773938867807579,G04,A,1.5642648991135109,2.5416587858942687,2.4235554027296358,1.5586255754060196,0.02378616081361135,1.7405896441456492,0.06278171596886163,0.0902036148977897,True,hypothetical protein,,,anterior
197134,SteCoe_34825,G0410,G0410A,4.09661644459564,G04,A,1.5642648991135109,5.660881343709152,5.39751268626933,1.5586255754060196,0.02381617590455257,0.8227086697326759,0.0440082989418288,0.07747939954547324,True,hypothetical protein,,,anterior
197469,SteCoe_35173,G0410,G0410A,0.966833864375815,G04,A,1.5642648991135109,2.531098763489326,2.4714859620756835,1.5586255754060196,0.011916400157902308,0.6453320197637817,0.0643550845520557,0.09167390961831297,True,hypothetical protein,posterior,hypothetical protein,anterior
197491,SteCoe_35194,G0410,G0410A,3.57376890371906,G04,A,1.5642648991135109,5.13803380283257,5.0977962018886,1.5586255754060196,0.003931054044997941,0.9145369177288746,0.013635852256886339,0.07416012113383295,True,hypothetical protein,,,anterior
197630,SteCoe_35345,G0410,G0410A,1.5123603368569698,G04,A,1.5642648991135109,3.0766252359704804,2.8731142386540296,1.5586255754060196,0.03420502665443086,0.7534931253092981,0.05751647827569195,0.0857755814174008,True,hypothetical protein,,,anterior
197647,SteCoe_35366,G0410,G0410A,1.82771647518254,G04,A,1.5642648991135109,3.391981374296051,3.1006073163319794,1.5586255754060196,0.044877948049391506,0.63434544707689,0.002861097025998641,0.07416012113383295,True,RCK family kinase,,,anterior
197676,SteCoe_35395,G0410,G0410A,0.9352148971776709,G04,A,1.5642648991135109,2.499479796291182,2.3635812783825387,1.5586255754060196,0.027945056790750062,1.4329296972036796,0.022024201257554516,0.07416012113383295,True,hypothetical protein,,,anterior
197704,SteCoe_35424,G0410,G0410A,4.73688371071117,G04,A,1.5642648991135109,6.301148609824681,6.3448618447490395,1.5586255754060196,-0.0034566818587872215,1.6781661737607165,0.03208224467686815,0.07416012113383295,True,hypothetical protein,anterior,hypothetical protein,posterior
197751,SteCoe_35469,G0410,G0410A,3.6729823578001497,G04,A,1.5642648991135109,5.23724725691366,5.096378964364369,1.5586255754060196,0.013632029021838245,0.5774412182867544,0.050342715813984786,0.0798972857967931,True,hypothetical protein,anterior,hypothetical protein,anterior
197832,SteCoe_35544,G0410,G0410A,0.9223003862127571,G04,A,1.5642648991135109,2.486565285326268,2.4273285951569985,1.5586255754060196,0.012054938834666863,0.7715476116444436,0.009848955044544557,0.07416012113383295,True,hypothetical protein,,,anterior
197877,SteCoe_35593,G0410,G0410A,1.12940068960916,G04,A,1.5642648991135109,2.693665588722671,2.0969712144726675,1.5586255754060196,0.12455429179102245,0.8038438420244652,0.02969845128435927,0.07416012113383295,True,hypothetical protein,,,anterior
198209,SteCoe_3593,G0410,G0410A,1.7870741196806599,G04,A,1.5642648991135109,3.351339018794171,3.0812837949323097,1.5586255754060196,0.041982132589150775,0.9740951467969589,0.004002619633903388,0.07416012113383295,True,hypothetical protein,,,anterior
198232,SteCoe_3596,G0410,G0410A,0.831537766075578,G04,A,1.5642648991135109,2.395802665189089,2.0911160152915538,1.5586255754060196,0.06790554311202646,1.0209574321105586,0.005629064269132663,0.07416012113383295,True,cNMP_binding domain protein,,,anterior
198321,SteCoe_36050,G0410,G0410A,0.455528831663246,G04,A,1.5642648991135109,2.019793730776757,1.9872020285857657,1.5586255754060196,0.008133700195424268,1.2712218079220319,0.0269684938766285,0.07416012113383295,True,hypothetical protein,,,anterior
198442,SteCoe_36179,G0410,G0410A,2.01399585719271,G04,A,1.5642648991135109,3.578260756306221,3.4016130043265296,1.5586255754060196,0.025308158576735868,1.2307816315512081,0.02924327961794394,0.07416012113383295,True,hypothetical protein,,,anterior
198508,SteCoe_36249,G0410,G0410A,1.82776402612772,G04,A,1.5642648991135109,3.392028925241231,3.50375833180527,1.5586255754060196,-0.016202559968750124,1.5218407726574121,0.02056225830164589,0.07416012113383295,True,hypothetical protein,,,posterior
198739,SteCoe_36501,G0410,G0410A,1.11999385485272,G04,A,1.5642648991135109,2.6842587539662306,2.6734109122294796,1.5586255754060196,0.002024731350123287,1.5981352820563184,0.036423485447971464,0.07484062918392931,True,zf-C3HC4 domain protein,,,anterior
198773,SteCoe_36544,G0410,G0410A,2.0774567631965604,G04,A,1.5642648991135109,3.641721662310071,3.83838979392726,1.5586255754060196,-0.026292139197096616,1.4068466632220598,0.02086354452671446,0.07416012113383295,True,RRM_1 domain protein,,,posterior
198793,SteCoe_36564,G0410,G0410A,1.30692560382084,G04,A,1.5642648991135109,2.871190502934351,2.7065788087429796,1.5586255754060196,0.02951210152179452,1.1963480588651254,0.03719125426084445,0.07484062918392931,True,hypothetical protein,,,anterior
198942,SteCoe_3673,G0410,G0410A,1.25772805066354,G04,A,1.5642648991135109,2.8219929497770506,2.7863410075353396,1.5586255754060196,0.006356957790508609,0.9868196095952726,0.05764119071249334,0.0857755814174008,True,tRNA_m1G_MT domain protein,,,anterior
199031,SteCoe_36824,G0410,G0410A,1.18950679321323,G04,A,1.5642648991135109,2.753771692326741,2.8828089148317693,1.5586255754060196,-0.022892819512090358,1.4508640671772475,0.020071543389389445,0.07416012113383295,True,hypothetical protein,,,posterior
199170,SteCoe_36975,G0410,G0410A,1.52687143029654,G04,A,1.5642648991135109,3.091136329410051,2.8775074270574894,1.5586255754060196,0.03579186680744284,1.1612666745208011,0.0017210990686096078,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,anterior
199193,SteCoe_3700,G0410,G0410A,1.7763456982714498,G04,A,1.5642648991135109,3.340610597384961,3.2090244167030897,1.5586255754060196,0.020090612743890866,0.3004076287690398,0.05467014586619677,0.08308532806412883,True,hypothetical protein,,,anterior
199250,SteCoe_37063,G0410,G0410A,1.99918507138727,G04,A,1.5642648991135109,3.563449970500781,3.3480868894985294,1.5586255754060196,0.031159941032604582,1.4505926244976783,0.051150229317494335,0.07997429427256722,True,hypothetical protein,,,anterior
199719,SteCoe_37597,G0410,G0410A,0.522825314346503,G04,A,1.5642648991135109,2.087090213460014,1.6959311502045846,1.5586255754060196,0.10339858691057326,0.9872805089035164,0.010151290934398344,0.07416012113383295,True,hypothetical protein,,,anterior
199721,SteCoe_376,G0410,G0410A,1.33651321241393,G04,A,1.5642648991135109,2.900778111527441,2.78734588424103,1.5586255754060196,0.019941939973670737,1.315256085126316,0.05392497433368454,0.0827070158492094,True,hypothetical protein,,,anterior
199749,SteCoe_37629,G0410,G0410A,1.27070209890969,G04,A,1.5642648991135109,2.8349669980232006,2.8147179063638195,1.5586255754060196,0.003584109910918677,1.0199170809180285,0.06931193852556392,0.0951695774367671,True,RdRP domain protein,anterior,RdRP domain protein,anterior
199782,SteCoe_37670,G0410,G0410A,4.603849138776759,G04,A,1.5642648991135109,6.16811403789027,6.04367804235858,1.5586255754060196,0.010189822649613465,0.7977332371668546,0.012214316507100533,0.07416012113383295,True,E1_dh domain protein,anterior,E1_dh domain protein,anterior
199821,SteCoe_3772,G0410,G0410A,0.6475508455839549,G04,A,1.5642648991135109,2.211815744697466,2.299795745142583,1.5586255754060196,-0.019500792708601767,1.441881474077336,0.0752039600570026,0.09801912632775929,True,hypothetical protein,,,posterior
200024,SteCoe_3799,G0410,G0410A,4.16828148727216,G04,A,1.5642648991135109,5.732546386385671,5.50065002117276,1.5586255754060196,0.020643844975137823,0.735611848122932,0.0711357435840284,0.09638989645532303,True,Creatinase_N domain protein,anterior,Creatinase_N domain protein,anterior
200185,SteCoe_38223,G0410,G0410A,4.26332290722018,G04,A,1.5642648991135109,5.827587806333691,5.70345329630351,1.5586255754060196,0.010765247380983698,1.058564298100559,0.032924387477657545,0.07416012113383295,True,MCU domain protein,,,anterior
200249,SteCoe_38314,G0410,G0410A,1.04652478678668,G04,A,1.5642648991135109,2.610789685900191,2.60720039460983,1.5586255754060196,0.0006878685537880863,1.2727892550580913,0.02028773104344281,0.07416012113383295,True,STE11 family kinase,,,anterior
200340,SteCoe_38475,G0410,G0410A,1.8116467001327698,G04,A,1.5642648991135109,3.3759115992462805,3.1523384341722496,1.5586255754060196,0.034247028519058795,1.9970966534020116,0.05842516657169211,0.08642776120072797,True,hypothetical protein,,,anterior
200593,SteCoe_38985,G0410,G0410A,1.02394778225446,G04,A,1.5642648991135109,2.588212681367971,2.64812091536567,1.5586255754060196,-0.01144087420921178,1.5870427718786289,0.04993249030685222,0.0798972857967931,True,Methyltransf_16 domain protein,,,posterior
200964,SteCoe_4036,G0410,G0410A,1.23063508155592,G04,A,1.5642648991135109,2.794899980669431,3.01179350205763,1.5586255754060196,-0.03735232831445014,0.36613781346391067,0.028128457051099495,0.07416012113383295,True,hypothetical protein,,,posterior
200969,SteCoe_404,G0410,G0410A,1.1222459481908602,G04,A,1.5642648991135109,2.686510847304371,2.5733838990144093,1.5586255754060196,0.021507454758317203,1.8276991128745437,0.02395578478611979,0.07416012113383295,True,Spc97_Spc98 domain protein,,,anterior
201094,SteCoe_4138,G0410,G0410A,0.748115045540366,G04,A,1.5642648991135109,2.312379944653877,2.2202763535634027,1.5586255754060196,0.020320003333740316,1.5781163465997088,0.010763437075524561,0.07416012113383295,True,hypothetical protein,,,anterior
